Filtered
hsa-mir-146a	hepatocellular carcinoma
hsa-mir-146a	lung cancer
hsa-mir-146a	lung cancer
hsa-mir-146a	malignant melanoma
hsa-mir-146a	malignant melanoma
hsa-mir-146a	neuroblastoma
hsa-mir-146a	non-small cell lung cancer
hsa-mir-146a	non-small cell lung cancer
hsa-mir-146a	pancreatic cancer	down	miR-146a s
hsa-mir-146a	pancreatic cancer
hsa-mir-146a	papillary thyroid carcinoma
hsa-mir-146a	prostate cancer
hsa-mir-146a	prostate cancer	down	miR-146a functions as a tumor s
hsa-mir-146a	prostate cancer
hsa-mir-146a-5p	bladder cancer
hsa-mir-146a-5p	hepatocellular carcinoma
hsa-mir-146a-5p	non-small cell lung cancer
hsa-mir-146a-5p	non-small cell lung cancer	down	Transcriptomic studies provide insights into the tumor s
hsa-mir-146b	anaplastic thyroid carcinoma
hsa-mir-146b	anaplastic thyroid carcinoma
hsa-mir-146b	bladder cancer
hsa-mir-146b	breast cancer	down	Expression of microRNA-146 s
hsa-mir-146b	breast cancer
hsa-mir-146b	esophageal cancer
hsa-mir-146b	follicular thyroid carcinoma
hsa-mir-146b	gastric cancer
hsa-mir-146b	glioblastoma
hsa-mir-146b	glioma
hsa-mir-146b	malignant melanoma
hsa-mir-146b	non-small cell lung cancer
hsa-mir-146b	non-small cell lung cancer
hsa-mir-146b	papillary thyroid carcinoma
hsa-mir-146b	papillary thyroid carcinoma
hsa-mir-146b	papillary thyroid carcinoma
hsa-mir-146b	papillary thyroid carcinoma
hsa-mir-146b	papillary thyroid carcinoma
hsa-mir-146b	papillary thyroid carcinoma
hsa-mir-146b	primary thyroid lymphoma
hsa-mir-146b	prostate cancer	down	MicroRNA-146b acts as a potential tumor s
hsa-mir-146b	prostate cancer
hsa-mir-146b	thyroid cancer
hsa-mir-146b-3p	thyroid cancer
hsa-mir-146b-5p	gallbladder carcinoma
hsa-mir-146b-5p	gallbladder carcinoma
hsa-mir-146b-5p	glioblastoma	down	MiR-146b-5p s
hsa-mir-146b-5p	glioma
hsa-mir-146b-5p	hepatocellular carcinoma
hsa-mir-146b-5p	non-small cell lung cancer	down	MiR-146b-5p functions as a s
hsa-mir-146b-5p	osteosarcoma
hsa-mir-146b-5p	papillary thyroid carcinoma
hsa-mir-146b-5p	papillary thyroid carcinoma
hsa-mir-146b-5p	papillary thyroid carcinoma
hsa-mir-146b-5p	papillary thyroid carcinoma
hsa-mir-146b-5p	papillary thyroid carcinoma
hsa-mir-146b-5p	thyroid cancer
hsa-mir-147	breast cancer
hsa-mir-147	colon cancer
hsa-mir-147	gastric cancer
hsa-mir-147	gastric cancer
hsa-mir-147	hepatocellular carcinoma	down	MicroRNA-147 s
hsa-mir-147	non-small cell lung cancer
hsa-mir-147	oral squamous cell carcinoma
hsa-mir-147b	colorectal cancer
hsa-mir-147b	colorectal cancer
hsa-mir-147b	hepatocellular carcinoma
hsa-mir-148a	anaplastic thyroid carcinoma
hsa-mir-148a	bladder cancer
hsa-mir-148a	breast cancer
hsa-mir-148a	breast cancer
hsa-mir-148a	cervical squamous cell carcinoma
hsa-mir-148a	chordoma
hsa-mir-148a	colorectal cancer
hsa-mir-148a	colorectal cancer
hsa-mir-148a	colorectal cancer
hsa-mir-148a	colorectal cancer
hsa-mir-148a	esophageal squamous cell carcinoma	down	MicroRNA-148a regulates the MAPK/ERK signaling pathway and s
hsa-mir-148a	esophageal squamous cell carcinoma
hsa-mir-148a	gastric cancer
hsa-mir-148a	gastric cancer	down	MicroRNA-148a s
hsa-mir-148a	gastric cancer
hsa-mir-148a	gastric cancer	down	microRNA-148a s
hsa-mir-148a	gastric cancer
hsa-mir-148a	gastric cancer
hsa-mir-148a	gastric cancer	down	MiR-148a Functions as a Tumor S
hsa-mir-148a	gastric cancer	down	miR-148a s
hsa-mir-148a	gastric cancer
hsa-mir-148a	gastrointestinal cancer	down	MicroRNA-148b is frequently down-regulated in gastric cancer and acts as a tumor s
hsa-mir-148a	glioblastoma
hsa-mir-148a	glioma
hsa-mir-148a	hepatocellular carcinoma
hsa-mir-148a	hepatocellular carcinoma	down	MicroRNA-148a s
hsa-mir-148a	hepatocellular carcinoma
hsa-mir-148a	kidney cancer
hsa-mir-148a	laryngeal squamous cell carcinoma
hsa-mir-148a	lung adenocarcinoma
hsa-mir-148a	nasopharyngeal carcinoma
hsa-mir-148a	non-small cell lung cancer	down	MicroRNA-148a s
hsa-mir-148a	non-small cell lung cancer	down	Decreased miRNA-148a is associated with lymph node metastasis and poor clinical outcomes and functions as a s
hsa-mir-148a	non-small cell lung cancer
hsa-mir-148a	non-small cell lung cancer	down	MicroRNA-148a S
hsa-mir-148a	non-small cell lung cancer	down	MicroRNA-148a s
hsa-mir-148a	oral squamous cell carcinoma
hsa-mir-148a	osteosarcoma
hsa-mir-148a	ovarian cancer
hsa-mir-148a	ovarian cancer
hsa-mir-148a	ovarian cancer
hsa-mir-148a	pancreatic cancer
hsa-mir-148a	pancreatic ductal adenocarcinoma
hsa-mir-148a	pancreatic ductal adenocarcinoma
hsa-mir-148a	papillary thyroid carcinoma	down	Downregulation of cyclin-dependent kinase 8 by microRNA-148a s
hsa-mir-148a	renal cell carcinoma	down	miR-148a s
hsa-mir-148a-3p	bladder cancer
hsa-mir-148a-3p	esophageal cancer	down	miR-148a-3p S
hsa-mir-148a-3p	non-small cell lung cancer
hsa-mir-148b	colorectal cancer	down	MicroRNA-148b s
hsa-mir-148b	endometrial cancer	down	MiR-148b functions as a tumor s
hsa-mir-148b	gastric cancer	down	MicroRNA-148b is frequently down-regulated in gastric cancer and acts as a tumor s
hsa-mir-148b	hepatocellular carcinoma
hsa-mir-148b	hepatocellular carcinoma	down	MiR-148b s
hsa-mir-148b	hepatocellular carcinoma
hsa-mir-148b	hepatocellular carcinoma
hsa-mir-148b	liver cancer	down	microRNA-148b s
hsa-mir-148b	lung cancer	down	Restoration of BRG1 inhibits proliferation and metastasis of lung cancer by regulating tumor s
hsa-mir-148b	non-small cell lung cancer	down	miR-148b functions as a tumor s
hsa-mir-148b	non-small cell lung cancer
hsa-mir-148b	non-small cell lung cancer
hsa-mir-148b	non-small cell lung cancer
hsa-mir-148b	non-small cell lung cancer
hsa-mir-148b	ovarian cancer
hsa-mir-148b	ovarian carcinoma
hsa-mir-148b	pancreatic cancer	down	miR-148b functions as a tumor s
hsa-mir-148b	pancreatic cancer	down	MicroRNA-148b and microRNA-152 reactivate tumor s
hsa-mir-148b-3p	breast cancer
hsa-mir-148b-3p	gastric cancer
hsa-mir-148b-3p	gastrointestinal stromal tumor	down	miR-148b-3p functions as a tumor s
hsa-mir-148b-3p	glioma
hsa-mir-148b-3p	renal cell carcinoma
hsa-mir-149	breast cancer	down	MicroRNA-149 targets GIT1 to s
hsa-mir-149	colorectal cancer	down	MicroRNA-149 S
hsa-mir-149	colorectal cancer
hsa-mir-149	gastric cancer
hsa-mir-149	glioblastoma
hsa-mir-149	head and neck squamous cell carcinoma
hsa-mir-149	hepatocellular carcinoma
hsa-mir-149	nasopharyngeal carcinoma
hsa-mir-149	neuroblastoma
hsa-mir-149	non-small cell lung cancer
hsa-mir-149	non-small cell lung cancer	down	miR-149 s
hsa-mir-149	ovarian cancer	down	MicroRNA-149 s
hsa-mir-149	renal cell carcinoma
hsa-mir-149*	colorectal cancer
hsa-mir-149-3p	gastric cancer
hsa-mir-149-3p	gastric cancer	down	18?-glycyrrhetinic acid s
hsa-mir-149-3p	non-small cell lung cancer
hsa-mir-149-5p	osteosarcoma
hsa-mir-150	adult t-cell leukemia
hsa-mir-150	breast cancer
hsa-mir-150	breast cancer
hsa-mir-150	Burkitt lymphoma
hsa-mir-150	cervical cancer
hsa-mir-150	chronic lymphocytic leukemia
hsa-mir-150	chronic myelogenous leukemia
hsa-mir-150	colorectal cancer
hsa-mir-150	colorectal cancer
hsa-mir-150	colorectal cancer
hsa-mir-150	colorectal cancer
hsa-mir-150	cutaneous t-cell lymphoma	down	Histone deacetylase inhibitors inhibit metastasis by restoring a tumor s
hsa-mir-150	esophageal cancer
hsa-mir-150	esophageal squamous cell carcinoma
hsa-mir-150	gastric cancer
hsa-mir-150	hepatocellular carcinoma
hsa-mir-150	hepatocellular carcinoma	down	MicroRNA-150 s
hsa-mir-150	intrahepatic cholangiocarcinoma	down	Upregulated circulating miR-150 is associated with the risk of intrahepatic cholangiocarcinoma.
hsa-mir-150	lung adenocarcinoma
hsa-mir-150	lung cancer
hsa-mir-150	malignant melanoma
hsa-mir-150	malignant melanoma	down	MiR-150 s
hsa-mir-150	mantle cell lymphoma
hsa-mir-150	non-small cell lung cancer
hsa-mir-150	non-small cell lung cancer
hsa-mir-150	non-small cell lung cancer
hsa-mir-150	non-small cell lung cancer
hsa-mir-150	osteosarcoma	down	MicroRNA-150 functions as a tumor s
hsa-mir-150	osteosarcoma
hsa-mir-150	osteosarcoma
hsa-mir-150	osteosarcoma
hsa-mir-150	ovarian cancer
hsa-mir-150	pancreatic cancer
hsa-mir-150	pancreatic ductal adenocarcinoma
hsa-mir-150	pancreatic ductal adenocarcinoma
hsa-mir-150	prostate cancer
hsa-mir-150*	colorectal cancer
hsa-mir-150*	pancreatic cancer	down	Upregulation of miR-150* and miR-630 Induces Apoptosis in Pancreatic Cancer Cells by Targeting IGF-1R.
hsa-mir-150-3p	esophageal squamous cell carcinoma
hsa-mir-150-3p	head and neck squamous cell carcinoma
hsa-mir-150-5p	acute myeloid leukemia
hsa-mir-150-5p	breast cancer
hsa-mir-150-5p	colonic adenocarcinoma
hsa-mir-150-5p	colorectal cancer	down	miR-150-5p s
hsa-mir-150-5p	colorectal cancer	down	MiR-150-5p S
hsa-mir-150-5p	colorectal cancer
hsa-mir-150-5p	esophageal squamous cell carcinoma
hsa-mir-150-5p	glioma	down	miR-150-5p and miR-133a s
hsa-mir-150-5p	head and neck squamous cell carcinoma
hsa-mir-150-5p	hepatocellular carcinoma
hsa-mir-150-5p	nasopharyngeal carcinoma
hsa-mir-150-5p	non-small cell lung cancer
hsa-mir-150-5p	pancreatic cancer
hsa-mir-151	chronic myelogenous leukemia
hsa-mir-151-3p	osteosarcoma
hsa-mir-151-5p	gastric cancer
hsa-mir-151-5p	papillary thyroid carcinoma
hsa-mir-151a-3p	esophageal adenocarcinoma
hsa-mir-151a-5p	colorectal cancer
hsa-mir-152	breast cancer
hsa-mir-152	cervical cancer
hsa-mir-152	colorectal cancer
hsa-mir-152	colorectal cancer	down	miR-152 functions as a tumor s
hsa-mir-152	endometrial cancer
hsa-mir-152	endometrial cancer	down	miR-152 inhibits proliferation of human endometrial cancer cells via inducing G2/M phase arrest by s
hsa-mir-152	endometrial cancer	down	miR-152 is a tumor s
hsa-mir-152	gastric cancer	down	miR-152 s
hsa-mir-152	gastrointestinal cancer	down	MicroRNA-148b is frequently down-regulated in gastric cancer and acts as a tumor s
hsa-mir-152	gastrointestinal stromal tumor
hsa-mir-152	glioblastoma	down	MiR-152 functions as a tumor s
hsa-mir-152	glioma
hsa-mir-152	hepatocellular carcinoma
hsa-mir-152	multiple myeloma
hsa-mir-152	nasopharyngeal carcinoma	down	MiR-152 functioning as a tumor s
hsa-mir-152	non-small cell lung cancer
hsa-mir-152	non-small cell lung cancer	down	MicroRNA-152 targets ADAM17 to s
hsa-mir-152	osteosarcoma	down	MicroRNA-152 S
hsa-mir-152	osteosarcoma
hsa-mir-152	ovarian cancer
hsa-mir-152	ovarian cancer
hsa-mir-152	pancreatic cancer	down	MicroRNA-148b and microRNA-152 reactivate tumor s
hsa-mir-152	prostate cancer
hsa-mir-152-3p	glioblastoma
hsa-mir-152-3p	hepatocellular carcinoma	down	Function of MiR-152 As a Tumor S
hsa-mir-152-3p	hepatocellular carcinoma
hsa-mir-152-3p	malignant melanoma
hsa-mir-152-3p	prostate cancer
hsa-mir-153	breast cancer
hsa-mir-153	breast cancer
hsa-mir-153	breast cancer
hsa-mir-153	colon cancer	down	miR-153 s
hsa-mir-153	esophageal squamous cell carcinoma
hsa-mir-153	gastric cancer	down	MicroRNA-153 functions as a tumor s
hsa-mir-153	gastric cancer
hsa-mir-153	glioblastoma	down	MicroRNA-153 is tumor s
hsa-mir-153	glioblastoma
hsa-mir-153	glioblastoma	down	MiR-153 as a Tumor S
hsa-mir-153	glioma	down	MicroRNA-153 s
hsa-mir-153	hepatocellular carcinoma
hsa-mir-153	hepatocellular carcinoma
hsa-mir-153	laryngeal squamous cell carcinoma
hsa-mir-153	laryngeal squamous cell carcinoma	down	MicroRNA-153 s
hsa-mir-153	lung cancer	down	S
hsa-mir-153	non-small cell lung cancer
hsa-mir-153	osteosarcoma
hsa-mir-153	osteosarcoma
hsa-mir-153	ovarian cancer	down	MicroRNA-153 functions as a tumor s
hsa-mir-153	prostate cancer
hsa-mir-153-3p	acute lymphoblastic leukemia	down	miR-153-3p S
hsa-mir-153-3p	glioma
hsa-mir-153-3p	malignant melanoma	down	MicroRNA-153-3p s
hsa-mir-154	breast cancer
hsa-mir-154	colorectal cancer	down	miR-154 s
hsa-mir-154	gastric cancer
hsa-mir-154	gastric cancer
hsa-mir-154	glioma
hsa-mir-154	hepatocellular carcinoma	down	miR-154 targeting ZEB2 in hepatocellular carcinoma functions as a potential tumor s
hsa-mir-154	malignant melanoma
hsa-mir-154	non-small cell lung cancer
hsa-mir-154	non-small cell lung cancer
hsa-mir-154	non-small cell lung cancer	down	miR-154 s
hsa-mir-154	non-small cell lung cancer	down	MicroRNA-154 functions as a tumor s
hsa-mir-154	non-small cell lung cancer	down	MicroRNA-154 functions as a tumor s
hsa-mir-154	osteosarcoma	down	MicroRNA-154 functions as a tumor s
hsa-mir-154	prostate cancer
hsa-mir-154-5p	breast cancer
hsa-mir-154-5p	glioblastoma
hsa-mir-155	acute myeloid leukemia
hsa-mir-155	acute myeloid leukemia
hsa-mir-155	acute myeloid leukemia
hsa-mir-155	acute myeloid leukemia
hsa-mir-155	anaplastic large-cell lymphoma
hsa-mir-155	bladder cancer
hsa-mir-155	bladder cancer
hsa-mir-155	bladder cancer
hsa-mir-155	bladder cancer
hsa-mir-155	breast cancer
hsa-mir-155	breast cancer
hsa-mir-155	breast cancer
hsa-mir-155	breast cancer
hsa-mir-155	breast cancer
hsa-mir-155	breast cancer
hsa-mir-155	breast cancer
hsa-mir-155	breast cancer
hsa-mir-155	breast cancer
hsa-mir-155	breast cancer
hsa-mir-155	breast cancer
hsa-mir-155	cervical cancer
hsa-mir-155	chronic lymphocytic leukemia
hsa-mir-155	chronic lymphocytic leukemia
hsa-mir-155	chronic lymphocytic leukemia
hsa-mir-155	chronic myelogenous leukemia
hsa-mir-155	clear cell renal cell cancer
hsa-mir-155	colon cancer
hsa-mir-155	colorectal cancer
hsa-mir-155	colorectal cancer	down	MicroRNA-155 acts as a tumor s
hsa-mir-155	colorectal cancer
hsa-mir-155	cutaneous t-cell lymphoma
hsa-mir-155	diffuse large B-cell lymphoma
hsa-mir-155	endometrial cancer
hsa-mir-155	esophageal cancer
hsa-mir-155	gallbladder carcinoma
hsa-mir-155	gastric cancer
hsa-mir-155	gastric cancer
hsa-mir-155	gastric cancer
hsa-mir-155	glioma
hsa-mir-155	glioma
hsa-mir-155	glioma
hsa-mir-155	hepatocellular carcinoma
hsa-mir-155	hepatocellular carcinoma
hsa-mir-155	hepatocellular carcinoma
hsa-mir-155	hepatocellular carcinoma
hsa-mir-155	hepatocellular carcinoma
hsa-mir-155	laryngeal squamous cell carcinoma
hsa-mir-155	laryngeal squamous cell carcinoma
hsa-mir-155	liver cancer
hsa-mir-155	lung adenocarcinoma
hsa-mir-155	lung cancer
hsa-mir-155	lung cancer
hsa-mir-155	malignant melanoma
hsa-mir-155	malignant melanoma
hsa-mir-155	malt lymphoma
hsa-mir-155	mantle cell lymphoma
hsa-mir-155	nasopharyngeal carcinoma
hsa-mir-155	nasopharyngeal carcinoma
hsa-mir-155	nasopharyngeal carcinoma
hsa-mir-155	non-small cell lung cancer
hsa-mir-155	non-small cell lung cancer
hsa-mir-155	ovarian cancer	down	MicroRNA-155 is a novel s
hsa-mir-155	papillary thyroid carcinoma
hsa-mir-155	papillary thyroid carcinoma
hsa-mir-155	prostate cancer
hsa-mir-155	rectal carcinoma
hsa-mir-155	renal clear cell carcinoma
hsa-mir-155	squamous carcinoma
hsa-mir-155	uveal melanoma
hsa-mir-155	waldenstrom's macroglobulinemia
hsa-mir-155	waldenstrom's macroglobulinemia
hsa-mir-155-3p	breast cancer	down	MiR-155-3p acts as a tumor s
hsa-mir-155-3p	hepatocellular carcinoma
hsa-mir-155-5p	cervical cancer
hsa-mir-155-5p	cervical cancer
hsa-mir-155-5p	gastric cancer	down	The tumor s
hsa-mir-155-5p	hepatocellular carcinoma
hsa-mir-15a	breast cancer
hsa-mir-15a	cervical carcinoma
hsa-mir-15a	chronic lymphocytic leukemia
hsa-mir-15a	chronic lymphocytic leukemia
hsa-mir-15a	chronic lymphocytic leukemia
hsa-mir-15a	chronic lymphocytic leukemia
hsa-mir-15a	chronic lymphocytic leukemia
hsa-mir-15a	colon cancer
hsa-mir-15a	colorectal cancer
hsa-mir-15a	colorectal cancer
hsa-mir-15a	esophageal cancer
hsa-mir-15a	gastric cancer	down	Reduction of gastric cancer proliferation and invasion by miR-15a mediated s
hsa-mir-15a	glioma
hsa-mir-15a	hepatocellular carcinoma	down	MiR-15a s
hsa-mir-15a	lung cancer
hsa-mir-15a	neuroblastoma
hsa-mir-15a	neuroblastoma
hsa-mir-15a	non-small cell lung cancer
hsa-mir-15a	pancreatic cancer
hsa-mir-15a	pancreatic cancer
hsa-mir-15a	pancreatic ductal adenocarcinoma
hsa-mir-15a	prostate cancer
hsa-mir-15a	renal cell carcinoma	down	Downregulation of microRNA-15a s
hsa-mir-15a	squamous carcinoma
hsa-mir-15a-3p	cervical cancer
hsa-mir-15a-3p	colorectal cancer
hsa-mir-15a-3p	gastric cancer
hsa-mir-15a-3p	osteosarcoma
hsa-mir-15a-3p	ovarian cancer	down	MiR-15a-3p s
hsa-mir-15a-3p	prostate cancer	down	miR-15a-3p S
hsa-mir-15a-5p	chronic myelogenous leukemia
hsa-mir-15a-5p	endometrial cancer	down	miR-15a-5p s
hsa-mir-15a-5p	hepatocellular carcinoma	down	MicroRNA-15a-5p s
hsa-mir-15b	cervical carcinoma
hsa-mir-15b	chronic lymphocytic leukemia
hsa-mir-15b	chronic lymphocytic leukemia
hsa-mir-15b	colon cancer
hsa-mir-15b	colorectal cancer
hsa-mir-15b	colorectal cancer
hsa-mir-15b	glioblastoma
hsa-mir-15b	glioma
hsa-mir-15b	hepatocellular carcinoma
hsa-mir-15b	lung cancer
hsa-mir-15b	malignant melanoma
hsa-mir-15b	neuroblastoma
hsa-mir-15b	non-small cell lung cancer
hsa-mir-15b	pancreatic cancer
hsa-mir-15b	prostate cancer
hsa-mir-15b	tongue cancer
hsa-mir-15b-5p	colorectal cancer
hsa-mir-15b-5p	gastric cancer
hsa-mir-15b-5p	non-small cell lung cancer
hsa-mir-15b-5p	osteosarcoma
hsa-mir-16	bladder cancer
hsa-mir-16	brain cancer
hsa-mir-16	breast cancer	down	MicroRNA-16 sensitizes breast cancer cells to paclitaxel through s
hsa-mir-16	breast cancer	down	Downregulation of the tumor-s
hsa-mir-16	cervical carcinoma
hsa-mir-16	chronic lymphocytic leukemia
hsa-mir-16	chronic myelogenous leukemia
hsa-mir-16	colorectal adenocarcinoma
hsa-mir-16	colorectal cancer
hsa-mir-16	colorectal cancer
hsa-mir-16	colorectal cancer
hsa-mir-16	colorectal cancer
hsa-mir-16	colorectal cancer
hsa-mir-16	esophageal squamous cell carcinoma
hsa-mir-16	gastric cancer
hsa-mir-16	glioblastoma	down	Tumor s
hsa-mir-16	glioma
hsa-mir-16	glioma	down	MicroRNA-16 inhibits glioma cell growth and invasion through s
hsa-mir-16	glioma	down	Up-regulation of microRNA-16 in glioblastoma inhibits the function of endothelial cells and tumor angiogenesis by targeting Bmi-1.
hsa-mir-16	head and neck squamous cell carcinoma
hsa-mir-16	hepatocellular carcinoma
hsa-mir-16	hepatocellular carcinoma
hsa-mir-16	laryngeal carcinoma
hsa-mir-16	lung adenocarcinoma	down	Quercetin Decreases Claudin-2 Expression Mediated by Up-Regulation of microRNA miR-16 in Lung Adenocarcinoma A549 Cells.
hsa-mir-16	nasopharyngeal carcinoma
hsa-mir-16	non-small cell lung cancer
hsa-mir-16	non-small cell lung cancer
hsa-mir-16	oral squamous cell carcinoma
hsa-mir-16	oral squamous cell carcinoma
hsa-mir-16	oral squamous cell carcinoma	down	MiRNA-16 inhibited oral squamous carcinoma tumor growth in vitro and in vivo via s
hsa-mir-16	oral squamous cell carcinoma	down	MicroRNA-16 functions as a tumor-s
hsa-mir-16	osteosarcoma	down	MicroRNA-16 s
hsa-mir-16	osteosarcoma
hsa-mir-16	osteosarcoma
hsa-mir-16	ovarian cancer
hsa-mir-16	pancreatic ductal adenocarcinoma
hsa-mir-16	papillary thyroid carcinoma
hsa-mir-16	prostate cancer
hsa-mir-16	renal cell carcinoma
hsa-mir-16	squamous carcinoma
hsa-mir-16-1	chronic lymphocytic leukemia
hsa-mir-16-1	chronic lymphocytic leukemia
hsa-mir-16-1	colon cancer
hsa-mir-16-1	lung cancer
hsa-mir-16-1	neuroblastoma
hsa-mir-16-1	prostate cancer
hsa-mir-16-1-3p	chronic lymphocytic leukemia
hsa-mir-16-1-3p	gastric cancer
hsa-mir-16-2	chronic lymphocytic leukemia
hsa-mir-16-2	chronic lymphocytic leukemia
hsa-mir-16-2	colon cancer
hsa-mir-16-2	lung cancer
hsa-mir-16-2	neuroblastoma
hsa-mir-16-2	prostate cancer
hsa-mir-16-5p	breast cancer
hsa-mir-16-5p	breast carcinoma	down	MicroRNA-16-5p overexpression s
hsa-mir-16-5p	non-small cell lung cancer
hsa-mir-17	acute myeloid leukemia
hsa-mir-17	basal cell carcinoma
hsa-mir-17	bladder cancer
hsa-mir-17	brain cancer
hsa-mir-17	breast cancer
hsa-mir-17	breast carcinoma
hsa-mir-17	cholangiocarcinoma
hsa-mir-17	chronic myelogenous leukemia
hsa-mir-17	chronic myelogenous leukemia
hsa-mir-17	colorectal cancer
hsa-mir-17	colorectal cancer
hsa-mir-17	colorectal cancer
hsa-mir-17	colorectal cancer
hsa-mir-17	esophageal adenocarcinoma
hsa-mir-17	esophageal squamous cell carcinoma
hsa-mir-17	gastric cancer
hsa-mir-17	gastric cancer
hsa-mir-17	gastric cancer
hsa-mir-17	glioma
hsa-mir-17	glioma
hsa-mir-17	hepatocellular carcinoma
hsa-mir-17	lung cancer
hsa-mir-17	malignant melanoma
hsa-mir-17	malignant melanoma
hsa-mir-17	mantle cell lymphoma
hsa-mir-17	medulloblastoma
hsa-mir-17	nasopharyngeal carcinoma
hsa-mir-17	non-small cell lung cancer
hsa-mir-17	osteosarcoma
hsa-mir-17	osteosarcoma
hsa-mir-17	osteosarcoma
hsa-mir-17	osteosarcoma
hsa-mir-17	ovarian cancer
hsa-mir-17	prostate cancer
hsa-mir-17	t-cell lymphoblastic lymphoma
hsa-mir-17-5p	bladder cancer
hsa-mir-17-5p	breast cancer
hsa-mir-17-5p	breast cancer
hsa-mir-17-5p	breast cancer
hsa-mir-17-5p	cervical cancer
hsa-mir-17-5p	cervical cancer
hsa-mir-17-5p	cervical cancer
hsa-mir-17-5p	colorectal cancer
hsa-mir-17-5p	colorectal cancer
hsa-mir-17-5p	gastric cancer
hsa-mir-17-5p	gastric cancer
hsa-mir-17-5p	gastric cancer
hsa-mir-17-5p	hepatocellular carcinoma
hsa-mir-17-5p	hepatocellular carcinoma
hsa-mir-17-5p	hepatocellular carcinoma
hsa-mir-17-5p	malignant melanoma
hsa-mir-17-5p	malignant melanoma
hsa-mir-17-5p	nasopharyngeal carcinoma
hsa-mir-17-5p	non-small cell lung cancer
hsa-mir-17-5p	non-small cell lung cancer
hsa-mir-17-5p	non-small cell lung cancer
hsa-mir-17-5p	osteosarcoma
hsa-mir-17-5p	ovarian cancer
hsa-mir-17-5p	pancreatic adenocarcinoma
hsa-mir-17-5p	pancreatic cancer
hsa-mir-17-5p	pancreatic cancer
hsa-mir-17-5p	pituitary carcinoma
hsa-mir-181a	acute myeloid leukemia
hsa-mir-181a	acute myeloid leukemia
hsa-mir-181a	acute promyelocytic leukemia
hsa-mir-181a	breast cancer
hsa-mir-181a	breast cancer
hsa-mir-181a	cervical cancer
hsa-mir-181a	cervical cancer
hsa-mir-181a	cervical cancer
hsa-mir-181a	chondrosarcoma
hsa-mir-181a	chronic lymphocytic leukemia
hsa-mir-181a	chronic lymphocytic leukemia
hsa-mir-181a	colon cancer
hsa-mir-181a	colon cancer
hsa-mir-181a	colorectal cancer
hsa-mir-181a	colorectal cancer
hsa-mir-181a	gastric cancer
hsa-mir-181a	gastric cancer
hsa-mir-181a	gastric cancer
hsa-mir-181a	glioblastoma
hsa-mir-181a	glioblastoma	down	Upregulation of miR-181a s
hsa-mir-181a	glioma	down	hsa-mir-181a and hsa-mir-181b function as tumor s
hsa-mir-181a	glioma
hsa-mir-181a	glioma
hsa-mir-181a	hepatocellular carcinoma
hsa-mir-181a	hepatocellular carcinoma
hsa-mir-181a	laryngeal cancer
hsa-mir-181a	laryngeal squamous cell carcinoma
hsa-mir-181a	malignant melanoma	down	Piceatannol induced apoptosis through
hsa-mir-181a	non-small cell lung cancer
hsa-mir-181a	oral squamous cell carcinoma	down	miR-181a shows tumor s
hsa-mir-181a	osteosarcoma
hsa-mir-181a	osteosarcoma
hsa-mir-181a	pancreatic cancer
hsa-mir-181a	prostate cancer
hsa-mir-181a	thyroid cancer
hsa-mir-181a-1	glioblastoma
hsa-mir-181a-1	glioma
hsa-mir-181a-1	hepatocellular carcinoma
hsa-mir-181a-1	non-small cell lung cancer	down	MicroRNA-181 functions as a tumor s
hsa-mir-181a-1	ovarian cancer
hsa-mir-181a-1	papillary thyroid carcinoma
hsa-mir-181a-1	prostate cancer
hsa-mir-181a-2	glioblastoma
hsa-mir-181a-2	glioma
hsa-mir-181a-2	hepatocellular carcinoma
hsa-mir-181a-2	non-small cell lung cancer	down	MicroRNA-181 functions as a tumor s
hsa-mir-181a-2	ovarian cancer
hsa-mir-181a-2	papillary thyroid carcinoma
hsa-mir-181a-2	prostate cancer
hsa-mir-181a-2*	gastric cancer
hsa-mir-181a-5p	cervical cancer	down	Interference of the long noncoding RNA CDKN2B-AS1
hsa-mir-181a-5p	colorectal cancer
hsa-mir-181a-5p	endometrial cancer
hsa-mir-181a-5p	gastric cancer
hsa-mir-181a-5p	hepatocellular carcinoma	down	MicroRNA-181a-5p s
hsa-mir-181a-5p	non-small cell lung cancer
hsa-mir-181a-5p	non-small cell lung cancer
hsa-mir-181b	acute myeloid leukemia
hsa-mir-181b	acute promyelocytic leukemia
hsa-mir-181b	breast cancer
hsa-mir-181b	breast cancer
hsa-mir-181b	cervical cancer
hsa-mir-181b	chronic lymphocytic leukemia
hsa-mir-181b	chronic lymphocytic leukemia
hsa-mir-181b	gastric adenocarcinoma
hsa-mir-181b	gastric cancer	down	miRNA-223 promotes gastric cancer invasion and metastasis by targeting tumor s
hsa-mir-181b	glioblastoma	down	Upregulation of miR-181s reverses mesenchymal transition by targeting KPNA4 in glioblastoma.
hsa-mir-181b	glioma	down	hsa-mir-181a and hsa-mir-181b function as tumor s
hsa-mir-181b	glioma	down	MiRNA-181b s
hsa-mir-181b	glioma	down	MiR-181b s
hsa-mir-181b	glioma
hsa-mir-181b	glioma
hsa-mir-181b	hepatocellular carcinoma
hsa-mir-181b	lung cancer	down	microRNA-181b s
hsa-mir-181b	non-small cell lung cancer
hsa-mir-181b	non-small cell lung cancer
hsa-mir-181b	oral squamous cell carcinoma
hsa-mir-181b	osteosarcoma
