0,1,2
0.6157393,228.0,75.0
0.7160665,228.0,366.0
0.51293373,229.0,50.0
0.5189524,229.0,163.0
0.52521574,229.0,219.0
0.6189297,229.0,262.0
0.7115675,229.0,345.0
0.41826004,230.0,50.0
0.5347271,230.0,53.0
0.39563882,230.0,57.0
0.5470376,230.0,59.0
0.6786957,230.0,63.0
0.2618104,230.0,92.0
0.48655427,230.0,145.0
0.46834826,230.0,147.0
0.42413524,230.0,163.0
0.4315847,230.0,252.0
0.77108914,230.0,253.0
0.6309234,230.0,304.0
0.7295835,230.0,360.0
0.55195606,230.0,364.0
0.41879928,230.0,370.0
0.23736918,231.0,50.0
0.33223253,231.0,53.0
0.29089668,231.0,145.0
0.45249835,231.0,159.0
0.59320587,231.0,253.0
0.58877563,231.0,282.0
0.42529914,231.0,304.0
0.369168,231.0,323.0
0.5387405,231.0,360.0
0.3478145,231.0,364.0
0.48498672,232.0,50.0
0.49852914,233.0,50.0
0.50786155,234.0,50.0
0.6341536,234.0,59.0
0.7519712,234.0,63.0
0.71535754,234.0,93.0
0.6805577,234.0,100.0
0.7601762,234.0,105.0
0.82211125,234.0,107.0
0.51388365,234.0,163.0
0.59645075,234.0,198.0
0.78016806,234.0,267.0
0.71044564,234.0,304.0
0.5047932,234.0,328.0
0.63875085,234.0,364.0
0.6750649,235.0,50.0
0.7772674,235.0,59.0
0.4155569,236.0,50.0
0.54428095,236.0,59.0
0.5699962,236.0,349.0
0.601014,237.0,50.0
0.7167344,237.0,59.0
0.7212398,238.0,93.0
0.6392668,238.0,123.0
0.7233985,238.0,210.0
0.8327037,238.0,253.0
0.71638906,238.0,304.0
0.65676576,238.0,319.0
0.59883827,238.0,320.0
0.34466952,239.0,50.0
0.56157243,239.0,93.0
0.37808874,239.0,95.0
0.35013312,239.0,163.0
0.7481447,239.0,290.0
0.4740094,239.0,364.0
0.4832439,240.0,50.0
0.61101466,240.0,59.0
0.7331483,240.0,63.0
0.5126369,240.0,120.0
0.60935783,240.0,123.0
0.48926422,240.0,163.0
0.80690664,240.0,236.0
0.4887777,240.0,239.0
0.71258646,240.0,318.0
0.70231086,241.0,50.0
0.79850155,241.0,59.0
0.8739155,241.0,63.0
0.7263007,241.0,120.0
0.7073248,241.0,163.0
0.9133633,241.0,236.0
0.7069215,241.0,239.0
0.44201872,242.0,50.0
0.6586147,242.0,93.0
0.60994786,242.0,124.0
0.5107861,242.0,145.0
0.4479707,242.0,163.0
0.59864837,242.0,265.0
0.65319824,242.0,304.0
0.63430065,243.0,50.0
0.77139795,243.0,61.0
0.7345923,243.0,310.0
0.7482328,243.0,364.0
0.5925901,244.0,59.0
0.47766143,244.0,252.0
0.461024,244.0,328.0
0.597378,244.0,364.0
0.6270685,245.0,50.0
0.7919198,245.0,302.0
0.7596992,245.0,323.0
0.40898094,246.0,50.0
0.5251969,246.0,53.0
0.5375415,246.0,59.0
0.3781817,246.0,65.0
0.6275966,246.0,93.0
0.41481876,246.0,163.0
0.4404404,246.0,238.0
0.41434622,246.0,239.0
0.7263118,246.0,271.0
0.6729654,246.0,330.0
0.4558648,247.0,50.0
0.5845857,247.0,59.0
0.7110939,247.0,63.0
0.48837805,247.0,126.0
0.5247605,247.0,145.0
0.7310575,247.0,307.0
0.31610635,248.0,50.0
0.25000197,249.0,50.0
0.5231825,250.0,50.0
0.64826584,250.0,59.0
0.4288471,251.0,50.0
0.5577591,251.0,59.0
0.3638587,252.0,50.0
0.48999473,252.0,59.0
0.5266884,252.0,61.0
0.62692547,252.0,63.0
0.5821109,252.0,93.0
0.35059187,252.0,108.0
0.5988741,252.0,125.0
0.39456826,252.0,126.0
0.43394652,252.0,142.0
0.4298335,252.0,145.0
0.41204658,252.0,147.0
0.40422043,252.0,217.0
0.68686736,252.0,271.0
0.7246027,252.0,282.0
0.6498412,252.0,307.0
0.50743437,252.0,319.0
0.44557944,252.0,320.0
0.49496078,252.0,364.0
0.47378457,252.0,375.0
0.27811486,252.0,376.0
0.56808746,253.0,50.0
0.86037934,253.0,253.0
0.5650731,253.0,328.0
0.25803247,254.0,92.0
0.41520166,254.0,326.0
0.3022478,254.0,377.0
0.31257316,255.0,50.0
0.3244085,255.0,252.0
0.41220555,255.0,262.0
0.5157812,255.0,345.0
0.43791726,255.0,364.0
0.3290676,256.0,50.0
0.19480821,256.0,92.0
0.40992963,256.0,228.0
0.38994277,257.0,50.0
0.48203564,257.0,197.0
0.63591415,258.0,50.0
0.7364728,258.0,227.0
0.88642746,258.0,236.0
0.8911038,258.0,253.0
0.5607753,259.0,50.0
0.56670225,259.0,163.0
0.7057846,259.0,285.0
0.68628466,259.0,364.0
0.56172276,260.0,50.0
0.8015072,260.0,139.0
0.752922,260.0,304.0
0.6871125,260.0,364.0
0.41189423,261.0,50.0
0.41727078,261.0,239.0
0.36621445,262.0,50.0
0.3969987,262.0,126.0
0.53388864,262.0,150.0
0.7266262,262.0,282.0
0.6840159,262.0,336.0
0.49750152,262.0,364.0
0.7155891,263.0,50.0
0.80865824,263.0,59.0
0.8329862,263.0,150.0
0.82872164,263.0,324.0
0.71308416,263.0,328.0
0.62577957,264.0,50.0
0.73745483,264.0,59.0
0.76824135,264.0,150.0
0.7412836,264.0,364.0
0.5186901,265.0,50.0
0.67706263,265.0,61.0
0.7241008,265.0,93.0
0.547953,265.0,120.0
0.68114734,265.0,150.0
0.5247037,265.0,163.0
0.6486916,265.0,364.0
0.16925503,266.0,50.0
0.25496835,266.0,59.0
0.28385764,266.0,61.0
0.18644029,266.0,120.0
0.1726707,266.0,163.0
0.4837925,266.0,282.0
0.5662837,267.0,50.0
0.7175244,267.0,61.0
0.5949128,267.0,120.0
0.56326634,267.0,328.0
0.6910861,267.0,364.0
0.6052538,268.0,50.0
0.6329778,268.0,120.0
0.7524383,268.0,150.0
0.61099696,268.0,163.0
0.74232614,268.0,285.0
0.8326326,268.0,307.0
0.6792979,269.0,50.0
0.7806017,269.0,59.0
0.68452525,269.0,163.0
0.7839855,269.0,364.0
0.51353055,270.0,50.0
0.3424209,270.0,92.0
0.43457985,270.0,213.0
0.83181244,270.0,253.0
0.42099684,271.0,50.0
0.5498207,271.0,59.0
0.42640606,271.0,239.0
0.57546717,271.0,349.0
0.40509152,272.0,50.0
0.56984425,272.0,61.0
0.6230101,272.0,119.0
0.68368167,272.0,255.0
0.6181743,272.0,304.0
0.6884112,272.0,307.0
0.29350027,273.0,50.0
0.41100425,273.0,59.0
0.5496509,273.0,63.0
0.17007385,273.0,92.0
0.35710952,273.0,192.0
0.32568216,273.0,232.0
0.64990914,273.0,236.0
0.29811475,273.0,239.0
0.45664367,273.0,240.0
0.41582248,273.0,364.0
0.56320506,273.0,369.0
0.3013996,274.0,50.0
0.4021942,274.0,269.0
0.494587,275.0,50.0
0.7044225,275.0,93.0
0.8182314,275.0,282.0
0.37249848,276.0,50.0
0.3428529,276.0,65.0
0.50424606,276.0,364.0
0.21884084,278.0,65.0
0.37457207,278.0,285.0
0.46841186,278.0,343.0
0.7045859,279.0,50.0
0.8825515,279.0,139.0
0.4548489,280.0,50.0
0.57149535,280.0,53.0
0.7663199,280.0,56.0
0.5835907,280.0,59.0
0.61878926,280.0,61.0
0.6701806,280.0,93.0
0.6694152,280.0,119.0
0.5055113,280.0,147.0
0.54290044,280.0,160.0
0.5033699,280.0,164.0
0.78851306,280.0,236.0
0.4684006,280.0,252.0
0.79629445,280.0,253.0
0.67144006,280.0,261.0
0.66485435,280.0,304.0
0.7302513,280.0,307.0
0.45917845,280.0,339.0
0.5544978,281.0,53.0
0.6958286,281.0,63.0
0.4062992,281.0,65.0
0.64738333,281.0,128.0
0.50648266,281.0,145.0
0.59979165,281.0,201.0
0.44323593,281.0,239.0
0.61168253,281.0,240.0
0.6086373,281.0,340.0
0.5715812,281.0,364.0
0.51556945,281.0,371.0
0.5453204,281.0,382.0
0.6724091,282.0,53.0
0.7732273,282.0,159.0
0.70711607,282.0,323.0
0.68751913,282.0,364.0
0.5126219,283.0,53.0
0.42848155,283.0,126.0
0.6359946,283.0,159.0
0.55300397,283.0,323.0
0.37933275,284.0,54.0
0.5039958,285.0,54.0
0.47167528,286.0,54.0
0.6901636,286.0,63.0
0.42822528,286.0,328.0
0.31780523,286.0,377.0
0.6676379,287.0,54.0
0.83366466,287.0,63.0
0.6275792,287.0,328.0
0.511764,287.0,377.0
0.438291,288.0,54.0
0.66065264,288.0,63.0
0.39561352,288.0,328.0
0.28934714,288.0,377.0
0.3225344,289.0,54.0
0.542933,289.0,63.0
0.19899222,289.0,377.0
0.60899836,290.0,63.0
0.34369382,290.0,328.0
0.2457041,290.0,377.0
0.63669467,291.0,54.0
0.8138695,291.0,63.0
0.59516805,291.0,328.0
0.61564916,292.0,54.0
0.799861,292.0,63.0
0.44863328,293.0,54.0
0.66998357,293.0,63.0
0.40567613,293.0,328.0
0.67356384,294.0,126.0
0.7047389,294.0,145.0
0.82784337,294.0,159.0
0.639614,295.0,54.0
0.7168558,295.0,59.0
0.5698395,295.0,65.0
0.78590053,295.0,93.0
0.64872366,295.0,147.0
0.8707238,295.0,236.0
0.77332205,295.0,302.0
0.7818347,295.0,304.0
0.6989415,295.0,382.0
0.66246754,296.0,54.0
0.80324715,296.0,261.0
0.55159354,297.0,59.0
0.55101526,298.0,59.0
0.615906,298.0,130.0
0.453869,298.0,238.0
0.77068955,298.0,282.0
0.7324181,298.0,336.0
0.4301266,299.0,59.0
0.5810342,300.0,59.0
0.62424535,301.0,59.0
0.82249886,301.0,253.0
0.36554173,302.0,59.0
0.476656,302.0,159.0
0.6991142,304.0,59.0
0.77110386,304.0,93.0
0.6317614,305.0,59.0
0.7500457,305.0,63.0
0.71254784,305.0,119.0
0.73061156,305.0,159.0
0.51131094,305.0,163.0
0.7825578,305.0,218.0
0.51082444,305.0,239.0
0.66353655,305.0,260.0
0.65757847,305.0,323.0
0.50221896,305.0,328.0
0.4075688,305.0,376.0
0.8206865,306.0,59.0
0.84129393,306.0,61.0
0.7590105,306.0,95.0
0.78219455,306.0,145.0
0.92410403,306.0,236.0
0.7358539,306.0,239.0
0.89460784,306.0,333.0
0.7251668,307.0,59.0
0.7927707,307.0,93.0
0.7651218,307.0,254.0
0.8987037,307.0,290.0
0.83597845,307.0,307.0
0.33411607,308.0,59.0
0.35036534,308.0,69.0
0.42112526,308.0,93.0
0.4202818,308.0,119.0
0.3114538,308.0,121.0
0.28590268,308.0,142.0
0.28249255,308.0,145.0
0.23430578,308.0,163.0
0.45732445,308.0,186.0
0.53392625,308.0,271.0
0.17960586,308.0,275.0
0.2107011,308.0,279.0
0.56903946,309.0,59.0
0.65687627,309.0,93.0
0.74953693,310.0,130.0
0.5827765,310.0,163.0
0.859019,310.0,236.0
0.86465144,310.0,253.0
0.35317206,311.0,59.0
0.4413064,311.0,176.0
0.25827497,311.0,207.0
0.6036359,311.0,253.0
0.5133075,311.0,307.0
0.5288187,312.0,59.0
0.53068143,313.0,59.0
0.4028671,313.0,370.0
0.27742994,314.0,163.0
0.6261506,314.0,236.0
0.637157,314.0,253.0
0.2701974,314.0,328.0
0.80522573,315.0,61.0
0.69174767,315.0,252.0
0.9087247,315.0,253.0
0.7997064,315.0,285.0
0.6480154,316.0,59.0
0.5588715,316.0,95.0
0.5859484,316.0,140.0
0.684318,316.0,184.0
0.5351669,316.0,219.0
0.55113846,316.0,257.0
0.8344862,316.0,282.0
0.8609249,316.0,290.0
0.7226808,316.0,304.0
0.6525338,316.0,364.0
0.5234612,316.0,370.0
0.34163448,318.0,59.0
0.32270116,318.0,262.0
0.502609,319.0,65.0
0.51439357,319.0,263.0
0.6835682,319.0,285.0
0.78011703,320.0,59.0
0.83592135,320.0,348.0
0.84834206,321.0,93.0
0.831239,321.0,174.0
0.87229043,321.0,330.0
0.42289773,322.0,59.0
0.27715635,322.0,65.0
0.47441232,323.0,59.0
0.5259313,323.0,100.0
0.3550374,323.0,163.0
0.81444407,325.0,59.0
0.5631266,325.0,92.0
0.7065282,325.0,263.0
0.8613587,325.0,304.0
0.6276324,326.0,59.0
0.7467113,326.0,63.0
0.5068855,326.0,163.0
0.824601,326.0,253.0
0.5658238,327.0,59.0
0.45034796,327.0,252.0
0.54441595,328.0,59.0
0.7692172,328.0,253.0
0.57771796,328.0,324.0
0.5493395,328.0,364.0
0.30416298,328.0,377.0
0.4796695,329.0,59.0
0.6311352,330.0,59.0
0.537173,330.0,126.0
0.45115745,331.0,59.0
0.48772407,331.0,61.0
0.35502672,331.0,120.0
0.49240816,331.0,150.0
0.3339165,331.0,163.0
0.7788894,332.0,59.0
0.391088,333.0,59.0
0.2814521,333.0,163.0
0.80323344,334.0,59.0
0.13564885,335.0,97.0
0.5515468,335.0,282.0
0.3886381,335.0,304.0
0.33153525,336.0,239.0
0.56292534,337.0,59.0
0.43944055,337.0,239.0
0.25193843,338.0,92.0
0.41108352,338.0,239.0
0.66295457,339.0,59.0
0.6933446,339.0,260.0
0.64615285,339.0,269.0
0.3855552,340.0,59.0
0.42445493,340.0,185.0
0.27637583,340.0,239.0
0.46296626,341.0,59.0
0.34414366,341.0,239.0
0.69245744,342.0,59.0
0.5133732,343.0,59.0
0.41711748,343.0,126.0
0.45704725,343.0,142.0
0.3914971,343.0,163.0
0.6392278,343.0,186.0
0.3974932,343.0,219.0
0.7372958,343.0,236.0
0.6218827,343.0,247.0
0.70662457,343.0,271.0
0.74287015,343.0,282.0
0.38286656,343.0,328.0
0.5393564,343.0,349.0
0.7834401,344.0,61.0
0.5879847,345.0,61.0
0.6411203,345.0,93.0
0.6403236,345.0,119.0
0.42903972,345.0,163.0
0.77460897,345.0,253.0
0.73774856,345.0,271.0
0.7041474,345.0,307.0
0.7852784,346.0,61.0
0.6638253,346.0,219.0
0.7159252,346.0,291.0
0.36620358,347.0,61.0
0.36279625,348.0,217.0
0.6089744,348.0,307.0
0.76565343,349.0,93.0
0.6014324,349.0,120.0
0.6045199,349.0,126.0
0.8570391,349.0,236.0
0.71610016,349.0,323.0
0.49965894,349.0,327.0
0.569927,349.0,328.0
0.7184493,349.0,356.0
0.45184284,349.0,377.0
0.77399886,350.0,63.0
0.61604875,351.0,63.0
0.75315577,352.0,63.0
0.6954994,353.0,63.0
0.7845945,353.0,253.0
0.8225592,354.0,63.0
0.8325297,354.0,139.0
0.7162876,354.0,227.0
0.80714756,355.0,63.0
0.7762555,355.0,93.0
0.47923833,356.0,64.0
0.67780715,357.0,65.0
0.7457268,357.0,147.0
0.9145023,357.0,236.0
0.9167411,357.0,282.0
0.8505482,357.0,304.0
0.7027715,357.0,328.0
0.38044265,358.0,65.0
0.53819716,358.0,123.0
0.46121988,358.0,147.0
0.6497634,358.0,159.0
0.41715175,358.0,163.0
0.32163215,358.0,204.0
0.76599175,358.0,253.0
0.69390076,358.0,307.0
0.52016234,359.0,120.0
0.5595188,359.0,145.0
0.50440407,359.0,252.0
0.24343416,360.0,65.0
0.32547456,360.0,145.0
0.4929321,360.0,159.0
0.6740248,360.0,290.0
0.60962856,361.0,82.0
0.4735353,362.0,142.0
0.49010226,362.0,198.0
0.74992985,362.0,236.0
0.40692478,362.0,239.0
0.414762,362.0,252.0
0.59562665,362.0,325.0
0.49784142,362.0,338.0
0.5348564,362.0,364.0
0.7473459,362.0,378.0
0.50828105,362.0,382.0
0.43410286,363.0,90.0
0.45152867,364.0,92.0
0.6309427,364.0,163.0
0.8546623,364.0,218.0
0.88176453,364.0,236.0
0.84411365,364.0,307.0
0.622433,364.0,328.0
0.913983,364.0,344.0
0.46630952,365.0,239.0
0.61638933,365.0,323.0
0.46415165,367.0,92.0
0.6422567,367.0,239.0
0.86804706,367.0,336.0
0.7505443,367.0,364.0
0.5328001,368.0,92.0
0.8823676,368.0,307.0
0.896491,368.0,336.0
0.40896842,369.0,93.0
0.62269837,370.0,93.0
0.39514732,371.0,93.0
0.78698575,372.0,253.0
0.32638147,372.0,377.0
0.58987063,373.0,93.0
0.56448704,373.0,130.0
0.72520214,373.0,236.0
0.577578,373.0,281.0
0.6570841,373.0,307.0
0.8173166,374.0,93.0
0.65300447,374.0,163.0
0.77749467,374.0,356.0
0.73130554,375.0,93.0
0.42569837,378.0,101.0
0.3509732,379.0,108.0
0.36984518,379.0,163.0
0.38012516,380.0,163.0
0.80286217,381.0,119.0
0.4963422,382.0,120.0
0.6346029,382.0,150.0
0.46822444,383.0,120.0
0.5781464,384.0,120.0
0.8202942,384.0,336.0
0.4581285,385.0,145.0
0.7698673,386.0,123.0
0.5048653,387.0,124.0
0.34559664,387.0,239.0
0.36655354,387.0,257.0
0.5603036,388.0,126.0
0.5364447,388.0,181.0
0.43772995,389.0,126.0
0.2825922,390.0,126.0
0.26744717,390.0,252.0
0.5286813,390.0,307.0
0.32081017,391.0,126.0
0.6950479,392.0,126.0
0.43204415,393.0,126.0
0.4141313,394.0,126.0
0.8350091,395.0,132.0
0.7749943,396.0,139.0
0.63063496,398.0,145.0
0.43956706,399.0,145.0
0.32341444,400.0,145.0
0.27586892,400.0,219.0
0.27693486,400.0,252.0
0.41087708,400.0,324.0
0.2665822,400.0,370.0
0.6204526,401.0,145.0
0.4551629,401.0,376.0
0.33703348,402.0,147.0
0.41552085,402.0,364.0
0.5022136,403.0,364.0
0.9025408,404.0,148.0
0.6494251,405.0,153.0
0.6005178,405.0,219.0
0.6881925,405.0,262.0
0.5856825,405.0,328.0
0.7702429,405.0,345.0
0.58919454,405.0,370.0
0.65032,407.0,155.0
0.57960004,407.0,219.0
0.8811353,407.0,290.0
0.41761762,408.0,163.0
0.7577573,408.0,236.0
0.39207458,408.0,263.0
0.4714986,409.0,163.0
0.674338,409.0,304.0
0.34858027,409.0,377.0
0.8376169,410.0,163.0
0.9593358,410.0,253.0
0.6514858,411.0,163.0
0.38910308,412.0,163.0
0.51574373,413.0,169.0
0.7617892,413.0,253.0
0.51284313,413.0,262.0
0.56939685,414.0,169.0
0.46422866,414.0,239.0
0.5323044,416.0,171.0
0.75681645,417.0,171.0
0.41941714,421.0,191.0
0.8332041,421.0,236.0
0.5413939,421.0,252.0
0.4997437,421.0,279.0
0.53807706,422.0,206.0
0.51617265,422.0,272.0
0.53198355,424.0,207.0
0.8035736,425.0,210.0
0.88431907,425.0,282.0
0.62143487,425.0,328.0
0.7400861,425.0,364.0
0.3566911,428.0,216.0
0.57549775,428.0,364.0
0.5314146,429.0,217.0
0.543051,431.0,219.0
0.68024963,432.0,222.0
0.7884336,433.0,253.0
0.573449,433.0,341.0
0.5767913,433.0,364.0
0.44596344,434.0,227.0
0.45953465,434.0,341.0
0.46293357,434.0,364.0
0.57397777,435.0,235.0
0.7883675,437.0,236.0
0.5624942,437.0,262.0
0.82481617,437.0,290.0
0.7124815,438.0,236.0
0.5790185,439.0,237.0
0.7342429,440.0,237.0
0.7060205,441.0,239.0
0.9331872,441.0,347.0
0.39899656,443.0,239.0
0.52664894,443.0,364.0
0.4287604,445.0,239.0
0.42034954,445.0,328.0
0.31085616,445.0,377.0
0.644842,446.0,239.0
0.38965747,447.0,364.0
0.38649753,448.0,239.0
0.74410754,450.0,252.0
0.88194317,451.0,253.0
0.88375574,452.0,253.0
0.8644038,453.0,253.0
0.578111,453.0,326.0
0.7846423,454.0,253.0
0.68251526,454.0,343.0
0.89338833,455.0,253.0
0.51732516,456.0,260.0
0.6752806,456.0,336.0
0.7383155,457.0,261.0
0.55455995,458.0,261.0
0.71349066,459.0,261.0
0.59984756,460.0,269.0
0.49189475,460.0,326.0
0.782671,460.0,336.0
0.536809,461.0,276.0
0.7475174,461.0,336.0
0.64928484,461.0,345.0
0.8630653,462.0,282.0
0.91777635,463.0,290.0
0.7217178,464.0,304.0
0.7318057,465.0,307.0
0.7034165,466.0,314.0
0.4221627,467.0,328.0
0.29917312,468.0,328.0
0.28817976,470.0,328.0
0.5514167,471.0,328.0
0.43330374,471.0,377.0
0.30585927,472.0,328.0
0.7909851,474.0,336.0
0.8231262,476.0,349.0
0.6109699,477.0,364.0
0.559297,478.0,364.0
0.45814908,479.0,364.0
0.39384365,480.0,364.0
0.72506267,481.0,364.0
0.23377262,482.0,364.0
0.80233246,483.0,364.0
0.79560274,484.0,364.0
0.76080096,485.0,364.0
0.66061777,486.0,364.0
0.5143628,487.0,364.0
0.40837115,488.0,364.0
0.31186748,490.0,376.0
0.25137714,493.0,377.0
0.4580916,494.0,377.0
0.89774007,495.0,378.0
0.5180532,326.0,207.0
0.4376989,197.0,141.0
0.3060306,479.0,279.0
0.47906202,340.0,210.0
0.574055,346.0,44.0
0.810832,1.0,283.0
0.47549692,382.0,181.0
0.7284283,145.0,42.0
0.254112,194.0,191.0
0.5778355,7.0,192.0
0.8104586,342.0,295.0
0.71335346,142.0,345.0
0.69763374,326.0,280.0
0.3387525,486.0,167.0
0.43240628,117.0,243.0
0.2060928,62.0,167.0
0.72449356,481.0,200.0
0.7058319,6.0,47.0
0.53319544,438.0,374.0
0.39298356,118.0,211.0
0.8066374,492.0,38.0
0.51121587,406.0,288.0
0.78922457,213.0,363.0
0.35975468,277.0,117.0
0.58903307,373.0,119.0
0.5331942,192.0,368.0
0.8057009,349.0,350.0
0.9198355,325.0,357.0
0.5184502,203.0,239.0
0.76324075,445.0,357.0
0.6157786,47.0,84.0
0.4213571,454.0,154.0
0.411903,487.0,237.0
0.36857483,239.0,157.0
0.7150319,460.0,125.0
0.3841536,304.0,167.0
0.32993788,393.0,16.0
0.3899662,196.0,147.0
0.5184924,221.0,36.0
0.47244814,89.0,353.0
0.7698575,259.0,87.0
0.7706382,269.0,11.0
0.4337235,47.0,207.0
0.55984014,68.0,181.0
0.5145047,92.0,34.0
0.5171746,221.0,43.0
0.54637873,3.0,143.0
0.6353042,197.0,136.0
0.49333158,38.0,375.0
0.56188077,402.0,350.0
0.60723555,2.0,270.0
0.5238347,353.0,104.0
0.45039883,412.0,145.0
0.8526445,66.0,348.0
0.49326855,397.0,285.0
0.43976462,323.0,244.0
0.8068056,294.0,71.0
0.72163606,430.0,179.0
0.37051472,50.0,302.0
0.71178466,328.0,94.0
0.42218024,224.0,329.0
0.6956241,265.0,293.0
0.61800295,367.0,263.0
0.22647098,274.0,204.0
0.46121156,88.0,358.0
0.48124453,35.0,201.0
0.66677487,285.0,296.0
0.80702204,178.0,114.0
0.43054527,88.0,120.0
0.6573695,487.0,369.0
0.24283132,266.0,375.0
0.56775695,71.0,127.0
0.761111,200.0,4.0
0.86660945,294.0,136.0
0.68280935,110.0,105.0
0.64941883,73.0,291.0
0.57992435,409.0,42.0
0.47971404,192.0,215.0
0.5680803,322.0,149.0
0.5529817,425.0,327.0
0.627148,424.0,42.0
0.43377823,394.0,86.0
0.83836216,395.0,3.0
0.39017555,126.0,42.0
0.6341529,408.0,171.0
0.5954845,255.0,7.0
0.77007806,339.0,170.0
0.58570135,153.0,25.0
0.38924637,31.0,90.0
0.38158682,101.0,185.0
0.5616862,207.0,202.0
0.56943524,436.0,120.0
0.29752532,341.0,292.0
0.85629845,321.0,334.0
0.42082694,104.0,191.0
0.52630234,130.0,61.0
0.50107354,272.0,135.0
0.61565495,37.0,266.0
0.5105096,328.0,36.0
0.7141842,426.0,143.0
0.78523964,457.0,255.0
0.34660858,93.0,293.0
0.5245578,162.0,213.0
0.86729676,384.0,367.0
0.49252528,370.0,331.0
0.85659766,292.0,357.0
0.63032997,378.0,170.0
0.56983685,390.0,8.0
0.7122067,495.0,2.0
0.54401255,117.0,245.0
0.81349164,345.0,347.0
0.7869671,4.0,307.0
0.5929323,185.0,87.0
0.75473344,357.0,28.0
0.6117458,432.0,105.0
0.8318838,171.0,156.0
0.58870244,72.0,315.0
0.8155612,17.0,72.0
0.8231508,79.0,357.0
0.30229488,118.0,83.0
0.7490493,433.0,360.0
0.45711377,370.0,2.0
0.72231925,78.0,48.0
0.71382135,158.0,382.0
0.7879092,10.0,295.0
0.63576627,456.0,106.0
0.3766842,113.0,364.0
0.5956125,362.0,130.0
0.66602623,247.0,314.0
0.6317995,14.0,201.0
0.6090703,285.0,69.0
0.6136963,213.0,317.0
0.47990233,78.0,213.0
0.8454529,455.0,40.0
0.5152559,22.0,13.0
0.83097035,440.0,243.0
0.3579694,59.0,221.0
0.7257199,30.0,357.0
0.56763333,282.0,239.0
0.6529664,31.0,74.0
0.9079073,141.0,212.0
0.5846813,343.0,84.0
0.8244453,495.0,128.0
0.83144957,415.0,303.0
0.6515347,439.0,382.0
0.45548806,373.0,228.0
0.63927966,462.0,266.0
0.7337608,203.0,109.0
0.6657166,124.0,350.0
0.46265286,153.0,195.0
0.55622643,455.0,216.0
0.9031263,310.0,38.0
0.27048782,311.0,115.0
0.60857403,293.0,131.0
0.40564764,384.0,73.0
0.80188394,357.0,249.0
0.89579695,440.0,24.0
0.20796698,144.0,376.0
0.35461527,470.0,291.0
0.6576022,178.0,202.0
0.34224838,337.0,204.0
0.4889591,408.0,371.0
0.5477804,237.0,182.0
0.4060985,249.0,20.0
0.6815876,10.0,74.0
0.51846737,288.0,19.0
0.76301926,60.0,71.0
0.8587156,315.0,170.0
0.6812494,306.0,66.0
0.4084841,366.0,33.0
0.5343486,267.0,65.0
0.7782601,450.0,80.0
0.77830833,466.0,218.0
0.43946245,50.0,149.0
0.5916414,294.0,221.0
0.9174942,258.0,344.0
0.77144045,441.0,175.0
0.60936743,411.0,103.0
0.79953843,476.0,30.0
0.13321957,93.0,377.0
0.5148229,424.0,50.0
0.72457916,491.0,107.0
0.7914749,451.0,314.0
0.41807142,154.0,19.0
0.68515456,174.0,305.0
0.69215375,65.0,303.0
0.42044228,454.0,79.0
0.72776246,38.0,5.0
0.72338504,420.0,218.0
0.6656063,381.0,37.0
0.61869943,43.0,320.0
0.31489596,371.0,364.0
0.64751303,376.0,383.0
0.47950467,265.0,103.0
0.6983755,17.0,54.0
0.60432345,404.0,242.0
0.83885235,29.0,14.0
0.5917658,241.0,377.0
0.33922583,33.0,233.0
0.72108746,170.0,118.0
0.71835184,309.0,307.0
0.4156159,371.0,318.0
0.61717427,332.0,317.0
0.7953773,74.0,307.0
0.6597411,404.0,70.0
0.7477015,127.0,31.0
0.5432695,116.0,293.0
0.7800194,450.0,6.0
0.5259174,338.0,19.0
0.72940147,168.0,107.0
0.54399335,227.0,84.0
0.7181142,352.0,258.0
0.5944878,424.0,337.0
0.7035758,295.0,13.0
0.4885229,464.0,321.0
0.7209749,203.0,366.0
0.41802758,266.0,24.0
0.6451521,307.0,225.0
0.4821202,147.0,214.0
0.7382261,309.0,136.0
0.61878216,355.0,126.0
0.4194446,273.0,122.0
0.64610237,339.0,75.0
0.7711792,255.0,342.0
0.62768406,412.0,29.0
0.7245414,229.0,380.0
0.7357632,124.0,5.0
0.67802596,473.0,305.0
0.2910153,278.0,6.0
0.7286762,5.0,375.0
0.51116663,415.0,204.0
0.6343082,367.0,328.0
0.69234186,307.0,379.0
0.59166706,142.0,316.0
0.7112289,495.0,268.0
0.7155856,476.0,355.0
0.6007328,186.0,88.0
0.68201476,342.0,227.0
0.375403,80.0,158.0
0.70794183,414.0,170.0
0.6764303,454.0,60.0
0.30784625,152.0,376.0
0.4883411,55.0,289.0
0.5877943,361.0,42.0
0.5495389,106.0,25.0
0.55942416,213.0,377.0
0.7328059,344.0,135.0
0.52282435,396.0,370.0
0.26916012,134.0,326.0
0.33079192,318.0,227.0
0.62985754,341.0,312.0
0.6445466,494.0,145.0
0.73561203,494.0,368.0
0.8852593,469.0,367.0
0.4468978,461.0,239.0
0.52448004,146.0,197.0
0.7595388,17.0,270.0
0.21879141,371.0,10.0
0.5985104,438.0,60.0
0.76242316,476.0,28.0
0.71873605,106.0,201.0
0.7142037,135.0,130.0
0.7220515,277.0,335.0
0.55008376,443.0,265.0
0.3644349,7.0,73.0
0.64037424,83.0,166.0
